Product_ID,Product_Number,Product Name,ProductSubCategory_Code,ProductSub_Category_ID
1603,TEC-PH-10001619,Prang Drawing Pencil Set,TEC-PH,17
1604,OFF-PA-10000246,"BOSTON Ranger #55 Pencil Sharpener, Black",OFF-PA,11
1605,OFF-PA-10001461,PowerGen Dual USB Car Charger,OFF-PA,11
1606,OFF-AR-10004165,Newell 307,OFF-AR,6
1607,OFF-EN-10001028,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,OFF-EN,8
1608,TEC-PH-10003535,"Angle-D Binders with Locking Rings, Label Holders",TEC-PH,17
1609,FUR-FU-10001085,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",FUR-FU,3
1610,OFF-AR-10003481,Avery Binder Labels,OFF-AR,6
1611,OFF-PA-10002606,Sauder Inglewood Library Bookcases,OFF-PA,11
1612,FUR-FU-10003731,VTech DS6151,FUR-FU,3
1613,OFF-AP-10001962,netTALK DUO VoIP Telephone Service,OFF-AP,5
1614,FUR-FU-10003798,Letter Size Cart,FUR-FU,3
1615,OFF-AR-10002704,V7 USB Numeric Keypad,OFF-AR,6
1616,TEC-AC-10002942,Avery 480,TEC-AC,14
1617,TEC-MA-10001016,Avery 489,TEC-MA,17
1618,TEC-AC-10001553,Peel-Off China Markers,TEC-AC,14
1619,FUR-FU-10001215,Acco Perma 2700 Stacking Storage Drawers,FUR-FU,3
1620,OFF-PA-10002499,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",OFF-PA,11
1621,TEC-PH-10003215,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",TEC-PH,17
1622,OFF-LA-10002945,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",OFF-LA,10
1623,OFF-AR-10002766,"GBC White Gloss Covers, Plain Front",OFF-AR,6
1624,TEC-PH-10004434,Micro Innovations USB RF Wireless Keyboard with Mouse,TEC-PH,17
1625,FUR-BO-10000711,ShoreTel ShorePhone IP 230 VoIP phone,FUR-BO,1
1626,OFF-BI-10001120,Plantronics Savi W720 Multi-Device Wireless Headset System,OFF-BI,7
1627,OFF-AP-10004655,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",OFF-AP,5
1628,FUR-BO-10004360,Harbour Creations Steel Folding Chair,FUR-BO,1
1629,TEC-AC-10000199,"Stacking Tray, Side-Loading, Legal, Smoke",TEC-AC,14
1630,TEC-MA-10001127,Deluxe Heavy-Duty Vinyl Round Ring Binder,TEC-MA,17
1631,OFF-AR-10001227,Smead Adjustable Mobile File Trolley with Lockable Top,OFF-AR,6
1632,FUR-CH-10000229,Xerox 1898,FUR-CH,2
1633,FUR-BO-10002853,Xerox 222,FUR-BO,1
1634,OFF-PA-10004022,Hanging Personal Folder File,OFF-PA,11
1635,OFF-PA-10004248,SanDisk Cruzer 64 GB USB Flash Drive,OFF-PA,11
1636,OFF-PA-10001363,Xerox 2,OFF-PA,11
1637,OFF-BI-10003876,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,OFF-BI,7
1638,OFF-EN-10004007,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,OFF-EN,8
1639,FUR-BO-10003894,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),FUR-BO,1
1640,TEC-MA-10001570,Wilson Jones Turn Tabs Binder Tool for Ring Binders,TEC-MA,17
1641,FUR-FU-10003930,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",FUR-FU,3
1642,OFF-PA-10000232,9-3/4 Diameter Round Wall Clock,OFF-PA,11
1643,OFF-AR-10001972,Staples,OFF-AR,6
1644,OFF-AR-10004587,Deluxe Rollaway Locking File with Drawer,OFF-AR,6
1645,OFF-AP-10001366,Canon PC940 Copier,OFF-AP,5
1646,OFF-BI-10000216,Multicolor Computer Printout Paper,OFF-BI,7
1647,TEC-MA-10001047,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,TEC-MA,17
1648,OFF-LA-10003720,"Brites Rubber Bands, 1 1/2 oz. Box",OFF-LA,10
1649,TEC-MA-10003246,Catalog Binders with Expanding Posts,TEC-MA,17
1650,FUR-FU-10000175,Grandstream GXP2100 Mainstream Business Phone,FUR-FU,3
1651,OFF-PA-10000556,Xerox 1940,OFF-PA,11
1652,TEC-AC-10003237,Xerox 1986,TEC-AC,14
1653,OFF-EN-10003068,Eldon Portable Mobile Manager,OFF-EN,8
1654,FUR-FU-10004053,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,FUR-FU,3
1655,OFF-PA-10000565,Binder Clips by OIC,OFF-PA,11
1656,OFF-LA-10000414,"Wilson Jones 1"" Hanging DublLock Ring Binders",OFF-LA,10
1657,OFF-AP-10002998,Fellowes Bankers Box Stor/Drawer Steel Plus,OFF-AP,5
1658,FUR-BO-10004690,"DAX Value U-Channel Document Frames, Easel Back",FUR-BO,1
1659,OFF-AR-10002445,RCA Visys Integrated PBX 8-Line Router,OFF-AR,6
1660,FUR-BO-10003546,"GBC Velobind Prepunched Cover Sets, Regency Series",FUR-BO,1
1661,FUR-TA-10003392,Cardinal Slant-D Ring Binders,FUR-TA,4
1662,OFF-AR-10003217,Polycom SoundPoint IP 450 VoIP phone,OFF-AR,6
1663,OFF-ST-10001932,GBC VeloBind Cover Sets,OFF-ST,12
1664,OFF-AR-10001761,Sterilite Officeware Hinged File Box,OFF-AR,6
1665,OFF-EN-10003567,Logitech G19 Programmable Gaming Keyboard,OFF-EN,8
1666,OFF-PA-10003022,Colored Push Pins,OFF-PA,11
1667,FUR-TA-10004442,Logitech G105 Gaming Keyboard,FUR-TA,4
1668,OFF-ST-10000129,Xerox 1925,OFF-ST,12
1669,OFF-PA-10004948,"Dixon My First Ticonderoga Pencil, #2",OFF-PA,11
1670,OFF-PA-10001725,Bush Advantage Collection Racetrack Conference Table,OFF-PA,11
1671,TEC-PH-10000213,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,TEC-PH,17
1672,OFF-PA-10000807,Logitech ClearChat Comfort/USB Headset H390,OFF-PA,11
1673,OFF-ST-10003805,netTALK DUO VoIP Telephone Service,OFF-ST,12
1674,OFF-PA-10004353,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",OFF-PA,11
1675,OFF-EN-10004206,Howard Miller Distant Time Traveler Alarm Clock,OFF-EN,8
1676,OFF-LA-10003388,GBC Imprintable Covers,OFF-LA,10
1677,TEC-PH-10000193,Home/Office Personal File Carts,TEC-PH,17
1678,FUR-FU-10002111,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),FUR-FU,3
1679,OFF-ST-10000885,"Carina 42""Hx23 3/4""W Media Storage Unit",OFF-ST,12
1680,OFF-PA-10002709,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,OFF-PA,11
1681,FUR-FU-10003424,DAX Natural Wood-Tone Poster Frame,FUR-FU,3
1682,OFF-BI-10003718,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,OFF-BI,7
1683,FUR-FU-10002508,Xerox 1887,FUR-FU,3
1684,OFF-AP-10004052,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",OFF-AP,5
1685,OFF-PA-10003134,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",OFF-PA,11
1686,FUR-FU-10000719,Avery Reinforcements for Hole-Punch Pages,FUR-FU,3
1687,FUR-BO-10003893,GBC ProClick Spines for 32-Hole Punch,FUR-BO,1
1688,TEC-CO-10001943,Xerox 210,TEC-CO,15
1689,FUR-CH-10000749,Electrix Halogen Magnifier Lamp,FUR-CH,2
1690,OFF-PA-10003228,Chromcraft Rectangular Conference Tables,OFF-PA,11
1691,TEC-AC-10001542,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",TEC-AC,14
1692,TEC-AC-10004877,Economy Binders,TEC-AC,14
1693,TEC-PH-10001305,Advantus Panel Wall Acrylic Frame,TEC-PH,17
1694,OFF-PA-10000483,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,OFF-PA,11
1695,TEC-AC-10000487,Memorex Micro Travel Drive 16 GB,TEC-AC,14
1696,TEC-AC-10002018,Tuff Stuff Recycled Round Ring Binders,TEC-AC,14
1697,OFF-PA-10004381,netTALK DUO VoIP Telephone Service,OFF-PA,11
1698,OFF-EN-10001453,Belkin F9G930V10-GRY 9 Outlet Surge,OFF-EN,8
1699,OFF-SU-10001212,Avery 497,OFF-SU,13
1700,OFF-BI-10000201,KI Adjustable-Height Table,OFF-BI,7
1701,TEC-AC-10004396,GBC Plastic Binding Combs,TEC-AC,14
1702,OFF-AR-10002467,Safco Contoured Stacking Chairs,OFF-AR,6
1703,FUR-FU-10002813,Easy-staple paper,FUR-FU,3
1704,TEC-MA-10000752,Staples,TEC-MA,17
1705,FUR-FU-10004845,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",FUR-FU,3
1706,OFF-FA-10000840,GBC Durable Plastic Covers,OFF-FA,9
1707,OFF-AR-10001231,Avery 500,OFF-AR,6
1708,TEC-PH-10004875,Geemarc AmpliPOWER60,TEC-PH,17
1709,FUR-CH-10001802,"""While you Were Out"" Message Book, One Form per Page",FUR-CH,2
1710,TEC-PH-10003356,"Global Leather Task Chair, Black",TEC-PH,17
1711,OFF-AP-10002670,4009 Highlighters by Sanford,OFF-AP,5
1712,OFF-FA-10003485,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",OFF-FA,9
1713,OFF-AP-10000390,Rediform Voice Mail Log Books,OFF-AP,5
1714,OFF-PA-10002764,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,OFF-PA,11
1715,OFF-PA-10000143,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,OFF-PA,11
1716,TEC-MA-10000045,Tuff Stuff Recycled Round Ring Binders,TEC-MA,17
1717,OFF-ST-10000136,Belkin Premiere Surge Master II 8-outlet surge protector,OFF-ST,12
1718,TEC-PH-10004522,Safco Industrial Wire Shelving System,TEC-PH,17
1719,TEC-PH-10002584,Nu-Dell Float Frame 11 x 14 1/2,TEC-PH,17
1720,FUR-CH-10004626,"DAX Value U-Channel Document Frames, Easel Back",FUR-CH,2
1721,TEC-PH-10000562,Recycled Easel Ring Binders,TEC-PH,17
1722,FUR-FU-10001025,Apple iPhone 5C,FUR-FU,3
1723,OFF-LA-10004178,Logitech G600 MMO Gaming Mouse,OFF-LA,10
1724,OFF-PA-10003797,"Sauder Facets Collection Library, Sky Alder Finish",OFF-PA,11
1725,OFF-EN-10003448,Avanti 4.4 Cu. Ft. Refrigerator,OFF-EN,8
1726,OFF-AP-10000938,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,OFF-AP,5
1727,OFF-SU-10004737,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,OFF-SU,13
1728,FUR-TA-10001691,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",FUR-TA,4
1729,TEC-MA-10003173,Micro Innovations USB RF Wireless Keyboard with Mouse,TEC-MA,17
1730,OFF-LA-10000305,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,OFF-LA,10
1731,TEC-PH-10002583,White GlueTop Scratch Pads,TEC-PH,17
1732,OFF-AR-10003876,Xerox 195,OFF-AR,6
1733,OFF-PA-10003063,"Fellowes Strictly Business Drawer File, Letter/Legal Size",OFF-PA,11
1734,OFF-PA-10003302,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,OFF-PA,11
1735,TEC-MA-10000423,Holmes HEPA Air Purifier,TEC-MA,17
1736,TEC-AC-10004992,Samsung Replacement EH64AVFWE Premium Headset,TEC-AC,14
1737,OFF-BI-10004099,Newell 322,OFF-BI,7
1738,OFF-PA-10001215,Sterilite Officeware Hinged File Box,OFF-PA,11
1739,TEC-AC-10003870,Kingston Digital DataTraveler 16GB USB 2.0,TEC-AC,14
1740,OFF-AP-10000275,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",OFF-AP,5
1741,FUR-FU-10003192,Avery 494,FUR-FU,3
1742,OFF-PA-10000859,Xerox 231,OFF-PA,11
1743,OFF-AR-10000614,"Stacking Tray, Side-Loading, Legal, Smoke",OFF-AR,6
1744,OFF-FA-10000089,Eldon Shelf Savers Cubes and Bins,OFF-FA,9
1745,FUR-TA-10001771,First Data FD10 PIN Pad,FUR-TA,4
1746,FUR-CH-10002044,Sanford Liquid Accent Highlighters,FUR-CH,2
1747,FUR-TA-10001086,Acco Translucent Poly Ring Binders,FUR-TA,4
1748,OFF-PA-10000048,Easy-staple paper,OFF-PA,11
1749,TEC-MA-10002109,Xerox 1985,TEC-MA,17
1750,OFF-PA-10003036,12 Colored Short Pencils,OFF-PA,11
1751,TEC-PH-10001870,Hon 2111 Invitation Series Straight Table,TEC-PH,17
1752,OFF-ST-10002182,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,OFF-ST,12
1753,TEC-PH-10001468,"Fellowes Mobile File Cart, Black",TEC-PH,17
1754,OFF-AR-10004010,Xerox 1940,OFF-AR,6
1755,OFF-ST-10003572,Xerox 1962,OFF-ST,12
1756,OFF-ST-10003994,Xerox 1945,OFF-ST,12
1757,FUR-CH-10001545,Wilson Electronics DB Pro Signal Booster,FUR-CH,2
1758,FUR-FU-10004245,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,FUR-FU,3
1759,OFF-EN-10002592,Logitech ClearChat Comfort/USB Headset H390,OFF-EN,8
1760,OFF-AR-10000914,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",OFF-AR,6
1761,OFF-LA-10003498,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",OFF-LA,10
1762,TEC-MA-10003329,"DXL Angle-View Binders with Locking Rings, Black",TEC-MA,17
1763,FUR-FU-10000747,"Sauder Camden County Collection Libraries, Planked Cherry Finish",FUR-FU,3
1764,TEC-PH-10004100,"Acme 10"" Easy Grip Assistive Scissors",TEC-PH,17
1765,OFF-ST-10000636,Avery 476,OFF-ST,12
1766,TEC-PH-10003174,Advantus Panel Wall Certificate Holder - 8.5x11,TEC-PH,17
1767,OFF-PA-10001497,Avery 478,OFF-PA,11
1768,OFF-PA-10001952,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",OFF-PA,11
1769,OFF-SU-10004661,GBC Prestige Therm-A-Bind Covers,OFF-SU,13
1770,OFF-PA-10001826,Staple remover,OFF-PA,11
1771,TEC-MA-10001031,Wilson Jones Leather-Like Binders with DublLock Round Rings,TEC-MA,17
1772,TEC-MA-10003176,"SAFCO Commercial Wire Shelving, 72h",TEC-MA,17
1773,TEC-AC-10002647,Memorex Micro Travel Drive 8 GB,TEC-AC,14
1774,TEC-PH-10002114,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",TEC-PH,17
1775,OFF-PA-10001593,Recycled Steel Personal File for Standard File Folders,OFF-PA,11
1776,TEC-AC-10004803,Blackstonian Pencils,TEC-AC,14
1777,OFF-PA-10001801,Avery 488,OFF-PA,11
1778,TEC-PH-10000127,Xerox 1919,TEC-PH,17
1779,OFF-AP-10001564,Prang Colored Pencils,OFF-AP,5
1780,TEC-AC-10004595,Micropad Numeric Keypads,TEC-AC,14
1781,FUR-FU-10002874,Safco Steel Mobile File Cart,FUR-FU,3
1782,FUR-FU-10003489,Tops Wirebound Message Log Books,FUR-FU,3
1783,TEC-MA-10002073,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",TEC-MA,17
1784,TEC-PH-10004006,Xerox 1940,TEC-PH,17
1785,OFF-BI-10000279,Logitech Desktop MK120 Mouse and keyboard Combo,OFF-BI,7
1786,OFF-PA-10000300,ACCOHIDE Binder by Acco,OFF-PA,11
1787,OFF-BI-10004308,AT&T CL82213,OFF-BI,7
1788,TEC-PH-10004080,Innergie mMini Combo Duo USB Travel Charging Kit,TEC-PH,17
1789,OFF-PA-10001260,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),OFF-PA,11
1790,OFF-ST-10004946,MaxellÂ LTO Ultrium - 800 GB,OFF-ST,12
1791,OFF-PA-10002109,Tops Green Bar Computer Printout Paper,OFF-PA,11
1792,TEC-MA-10004255,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,TEC-MA,17
1793,FUR-FU-10003095,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",FUR-FU,3
1794,FUR-FU-10000820,"Companion Letter/Legal File, Black",FUR-FU,3
1795,TEC-MA-10002930,Panasonic KP-380BK Classic Electric Pencil Sharpener,TEC-MA,17
1796,OFF-PA-10003205,Iris Project Case,OFF-PA,11
1797,OFF-LA-10002368,GE 30522EE2,OFF-LA,10
1798,TEC-MA-10003230,DXL Angle-View Binders with Locking Rings by Samsill,TEC-MA,17
1799,OFF-PA-10000295,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",OFF-PA,11
1800,OFF-SU-10004884,OIC Bulk Pack Metal Binder Clips,OFF-SU,13
1801,FUR-FU-10002240,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",FUR-FU,3
1802,FUR-FU-10001057,"Eldon Image Series Desk Accessories, Burgundy",FUR-FU,3
1803,FUR-CH-10002073,Clear Mylar Reinforcing Strips,FUR-CH,2
1804,OFF-AP-10003278,Martin Yale Chadless Opener Electric Letter Opener,OFF-AP,5
1805,TEC-PH-10002070,Logitech Wireless Marathon Mouse M705,TEC-PH,17
1806,FUR-FU-10000277,Samsung Galaxy Note 2,FUR-FU,3
1807,TEC-AC-10004420,Xerox 225,TEC-AC,14
1808,TEC-PH-10004094,SanDisk Cruzer 64 GB USB Flash Drive,TEC-PH,17
1809,TEC-MA-10002790,Mediabridge Sport Armband iPhone 5s,TEC-MA,17
1810,OFF-AP-10001634,DAX Cubicle Frames - 8x10,OFF-AP,5
1811,OFF-PA-10001837,Xerox 1929,OFF-PA,11
1812,OFF-AR-10003896,Bevis 44 x 96 Conference Tables,OFF-AR,6
1813,OFF-BI-10002897,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",OFF-BI,7
1814,OFF-PA-10001243,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",OFF-PA,11
1815,FUR-FU-10003806,KI Conference Tables,FUR-FU,3
1816,TEC-MA-10000904,Avery 501,TEC-MA,17
1817,OFF-LA-10002473,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",OFF-LA,10
1818,FUR-FU-10003374,Avery 513,FUR-FU,3
1819,TEC-MA-10001856,Harmony Air Purifier,TEC-MA,17
1820,OFF-ST-10003641,"Electrix Incandescent Magnifying Lamp, Black",OFF-ST,12
1821,OFF-AR-10004707,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,OFF-AR,6
1822,TEC-MA-10004086,Advantus Push Pins,TEC-MA,17
1823,TEC-MA-10001695,"Global Stack Chair with Arms, Black",TEC-MA,17
1824,FUR-FU-10002506,Xerox 206,FUR-FU,3
1825,TEC-AC-10004518,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",TEC-AC,14
1826,OFF-AP-10000027,3M Hangers With Command Adhesive,OFF-AP,5
1827,OFF-PA-10002558,"Seth Thomas 14"" Day/Date Wall Clock",OFF-PA,11
1828,TEC-AC-10000926,Samsung Galaxy S4 Mini,TEC-AC,14
1829,OFF-PA-10001846,Xerox 1931,OFF-PA,11
1830,TEC-MA-10003673,Apple iPhone 5,TEC-MA,17
1831,FUR-BO-10001567,Polycom VVX 310 VoIP phone,FUR-BO,1
1832,FUR-FU-10001379,Bevis Boat-Shaped Conference Table,FUR-FU,3
1833,TEC-MA-10000984,Harbour Creations Steel Folding Chair,TEC-MA,17
1834,OFF-AR-10000937,Bady BDG101FRU Card Printer,OFF-AR,6
1835,FUR-FU-10002030,Xerox 1998,FUR-FU,3
1836,OFF-FA-10000254,Newell 341,OFF-FA,9
1837,OFF-AP-10004136,Kensington 7 Outlet MasterPiece Power Center,OFF-AP,5
1838,TEC-AC-10002370,Self-Adhesive Address Labels for Typewriters by Universal,TEC-AC,14
1839,OFF-AR-10003986,9-3/4 Diameter Round Wall Clock,OFF-AR,6
1840,OFF-SU-10004290,Honeywell Quietcare HEPA Air Cleaner,OFF-SU,13
1841,TEC-MA-10004552,Xerox 1916,TEC-MA,17
1842,OFF-PA-10000312,Hon Olson Stacker Stools,OFF-PA,11
1843,OFF-PA-10001001,Round Specialty Laser Printer Labels,OFF-PA,11
1844,OFF-PA-10001583,"Dana Fluorescent Magnifying Lamp, White, 36""",OFF-PA,11
1845,TEC-MA-10002694,ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive,TEC-MA,17
1846,TEC-MA-10004626,Xerox 195,TEC-MA,17
1847,TEC-PH-10004241,Flat Face Poster Frame,TEC-PH,17
1848,OFF-SU-10003936,DMI Arturo Collection Mission-style Design Wood Chair,OFF-SU,13
1849,TEC-MA-10003337,Avery Non-Stick Binders,TEC-MA,17
1850,OFF-PA-10000210,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",OFF-PA,11
1851,OFF-AR-10003477,Imation Bio 8GB USBÂ Flash Drive ImationÂ Corp,OFF-AR,6
1852,FUR-CH-10002317,Xerox 1981,FUR-CH,2
1853,OFF-LA-10004677,"White Envelopes, White Envelopes with Clear Poly Window",OFF-LA,10
1854,FUR-CH-10002780,Tops White Computer Printout Paper,FUR-CH,2
1855,OFF-EN-10001535,Eldon Portable Mobile Manager,OFF-EN,8
1856,TEC-MA-10003493,Staples in misc. colors,TEC-MA,17
1857,TEC-AC-10002380,Fellowes Bankers Box Stor/Drawer Steel Plus,TEC-AC,14
1858,TEC-PH-10002817,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",TEC-PH,17
1859,TEC-MA-10003589,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",TEC-MA,17
1860,OFF-AP-10003099,Classic Ivory AntiqueÂ TelephoneÂ ZL1810,OFF-AP,5
1861,TEC-PH-10002645,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",TEC-PH,17
